,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,tt,T_f_cens,event,T_1,T_0,T_f,T_cf,Xbeta
0,-1.934869110163885,-3.4814616818094324,-1.6451254673676194,-1.7085707689018854,-3.151583121294351,-0.7657273966173674,-1.9933567995131982,-2.5751998418819078,-2.8359386022851343,-1.3580113790822992,-3.0848796126682236,-2.53565190845354,-1.4892672987674185,-3.571425222266146,-3.300947324752127,-2.3910521360673105,-1.3627701367220508,-1.6864940955979029,-2.6990958678447665,-3.0021614594096846,-3.5195854798136987,-0.4017327557895154,-1.684543293142259,-1.1299793257577149,-3.240713528274264,1,0.500788139435878,1,0.500788139435878,1.0521787661164326,0.500788139435878,1.0521787661164326,-1.7056947663360615
1,-0.4739617162889971,-2.9462819192896803,-3.279931621866338,-1.8808310074624144,-2.322091746740171,-0.5181235453211968,-3.4031302349000674,-3.1121308716669356,-4.52880516428104,-4.065058989141337,-2.9688951949083906,-2.7149928828079317,-1.9681137727075266,-1.548807113424951,-2.912489840133152,-2.538577780496838,-0.970412272490659,-2.819870887471654,-4.30614937762913,-1.9514477567944253,-2.7967785740626194,-3.2634622236716866,-1.4860183725227318,-2.83529519270505,-0.1037841179462724,1,0.7619749718018511,1,0.7619749718018511,1.133274433783407,0.7619749718018511,1.133274433783407,-0.13632264316216336
2,-2.2098234309615297,-3.387684269743345,-4.1723938648374315,-3.6839286260292363,-1.971952255389216,-2.1658322413422897,-3.479540196029235,-3.4709604423608167,-1.5618944195883835,-3.4333308143613057,-2.6943152221587443,-2.775454022190245,-2.0860045270346976,-1.0776866640852711,-1.7897723927222264,-1.8918755735127968,-3.9379773920774106,-1.7914081578352685,-1.4629666253963731,-2.691378272025503,-1.888640335574344,-1.7466256091788515,-3.3871966024761107,-2.075663051048434,-2.3390456380636886,1,0.9634267334278372,1,0.9634267334278372,0.9758672010858767,0.9634267334278372,0.9758672010858767,0.7128406499340894
3,1.772066748556906,2.820715695834975,2.9394123465765594,3.5617486595701546,2.4422708807811904,2.540143977477195,0.5666818874914059,3.3788882475820765,2.304791822951369,2.04956679009001,1.2882221915304277,1.3404880639558645,2.8029266093420726,-0.21490991025434214,1.4774376468217343,3.468805289465681,1.7557406523736319,0.17205697700078337,2.642477295108341,2.3740535401581604,3.076900975089658,1.3472920128170118,2.23221890325666,3.313864026485268,2.7962353588018565,0,0.6256594431308022,1,0.787793955956981,0.6256594431308022,0.6256594431308022,0.787793955956981,-1.8456709103569273
4,-2.6794190663625432,-2.839291085898316,-0.7371968224378056,-2.3889629052271557,-1.3265578941587586,-4.359166363015852,-2.2751179765078473,-2.946976026904099,-1.5834602589179783,-2.7874491348804233,-2.385606252655085,-1.5235695079724358,-2.1047968874129985,-1.4737567729226515,-3.667145909246754,-3.95156179665799,-3.4136810520431515,-0.9428186805901184,-3.8082166500287444,-2.1803343315320642,-4.833807615633563,-0.9539699302678124,-1.2608664283425213,-3.550241176321021,-3.741385478778019,1,0.5112922129381625,1,0.5112922129381625,1.1995740599860625,0.5112922129381625,1.1995740599860625,1.8638830406107865
5,-2.5528991043497924,-4.453714285737056,-2.7958389711679463,-2.33066021281106,-1.9946605315756756,-1.7455911137865903,-2.6601773396004407,-0.7411211128889059,-2.488227805397872,-3.6185802819588986,-1.707495502276337,-2.957702759802423,-2.2549107529694554,-1.3185579996051793,-1.6047529897559711,-1.9246294154990171,-2.5053553210699757,-3.215834252516394,-1.457508121457826,-2.508508796844118,-1.8934789129281802,-1.4964980860371573,-2.7464545657184516,-1.3832447949510402,-2.0284178733006666,1,0.3811494885866386,1,0.3811494885866386,1.1214094246746238,0.3811494885866386,1.1214094246746238,1.3256195997124025
6,3.746106696664377,2.3457671650989793,2.6090214170014083,2.4237896534911356,1.8902837649469864,2.3701010343942763,1.8119952390531844,2.5012398660339423,1.28601298103343,1.8019268636787078,2.965734695204924,3.528423678774228,1.3268132383107871,3.370106983105732,3.71027706524659,2.533612611054114,1.2983666480987812,1.9247767595927145,3.6716165677290986,1.7396844406374403,1.3082898645147398,1.8895499521928203,5.129335928307967,5.15051237536286,2.670643950881008,0,0.6023312962684076,1,0.5619006442733951,0.6023312962684076,0.6023312962684076,0.5619006442733951,-0.20509994501830026
7,-2.8086596822623386,-2.1788146802649226,-4.328228941089217,-2.655190584059978,-3.6433504868140196,-4.670351635135434,-1.672719184183271,-1.2398007303623857,-1.3341665932198428,-2.1788689774374514,-3.5030048710229185,-3.48967599429697,-1.1079251630848868,-3.4747403567521262,-1.8372085151711164,-3.0384891143517185,-2.8044845297606287,-3.406636018478769,-2.600994894549575,-1.6486041166270287,-0.9254440072655705,-3.1922312197120744,-1.610963023037574,-1.6797023399267015,-2.569723476257707,1,0.4024416271257574,0,0.8027273398885211,0.8348918920344384,0.8027273398885211,0.8348918920344384,1.456885535998537
8,3.4731504907645485,2.6058003599454005,1.0803445172772528,3.1700170924853834,1.1139456486596655,4.939907278809226,1.7024585949182238,0.7749587689871671,2.206034453127576,1.9543500761810364,2.6674739356865382,2.902513117621854,3.3534984058221053,3.03026371001716,2.71075859972121,1.490294423614122,0.21098779903950238,2.3303854179676815,2.329137242786944,0.6631362895781114,4.194073266862961,4.038056258897836,0.9707662617565049,2.896016862846898,4.297132975395247,0,0.8580151936400261,1,0.4196353169652927,0.8580151936400261,0.8580151936400261,0.4196353169652927,-2.9287980419992556
9,3.539086813007675,1.8326144622067946,0.7443604087401035,4.599093452803715,2.6659815293298967,2.9444339214546433,3.6290540814382433,3.1733120090105533,2.343695370211424,3.990404855736246,3.585096332221009,1.6688144586530582,2.7382964469276128,2.0073898835551844,3.394798874970401,2.438662096940688,2.3991165019006018,2.0051827993883293,1.006063424814385,1.8370768249099392,2.1671862966985502,2.2126293925437595,-0.23560863488457207,0.5773850195839507,2.7349157991468296,0,0.30388800468362726,1,0.26203726728136734,0.30388800468362726,0.30388800468362726,0.26203726728136734,-1.0635725133719873
